_created	_etag	_id	_updated	aor	aqi	bids_meta.AccelNumReferenceLines	bids_meta.AccelerationFactorPE	bids_meta.AcquisitionMatrix	bids_meta.CogAtlasID	bids_meta.CogPOID	bids_meta.CoilCombinationMethod	bids_meta.ContrastBolusIngredient	bids_meta.ConversionSoftware	bids_meta.ConversionSoftwareVersion	bids_meta.DelayTime	bids_meta.DeviceSerialNumber	bids_meta.EchoTime	bids_meta.EchoTrainLength	bids_meta.EffectiveEchoSpacing	bids_meta.FlipAngle	bids_meta.GradientSetType	bids_meta.HardcopyDeviceSoftwareVersion	bids_meta.ImagingFrequency	bids_meta.InPlanePhaseEncodingDirection	bids_meta.InstitutionAddress	bids_meta.InstitutionName	bids_meta.Instructions	bids_meta.InversionTime	bids_meta.MRAcquisitionType	bids_meta.MRTransmitCoilSequence	bids_meta.MagneticFieldStrength	bids_meta.Manufacturer	bids_meta.ManufacturersModelName	bids_meta.MatrixCoilMode	bids_meta.MultibandAccelerationFactor	bids_meta.NumberOfAverages	bids_meta.NumberOfPhaseEncodingSteps	bids_meta.NumberOfVolumesDiscardedByScanner	bids_meta.NumberOfVolumesDiscardedByUser	bids_meta.NumberShots	bids_meta.ParallelAcquisitionTechnique	bids_meta.ParallelReductionFactorInPlane	bids_meta.PartialFourier	bids_meta.PartialFourierDirection	bids_meta.PatientPosition	bids_meta.PercentPhaseFieldOfView	bids_meta.PercentSampling	bids_meta.PhaseEncodingDirection	bids_meta.PixelBandwidth	bids_meta.ProtocolName	bids_meta.PulseSequenceDetails	bids_meta.PulseSequenceType	bids_meta.ReceiveCoilName	bids_meta.RepetitionTime	bids_meta.ScanOptions	bids_meta.ScanningSequence	bids_meta.SequenceName	bids_meta.SequenceVariant	bids_meta.SliceEncodingDirection	bids_meta.SoftwareVersions	bids_meta.TaskDescription	bids_meta.TaskName	bids_meta.TotalReadoutTime	bids_meta.TotalScanTimeSec	bids_meta.TransmitCoilName	bids_meta.VariableFlipAngleFlag	bids_meta.acq_id	bids_meta.modality	bids_meta.run_id	bids_meta.session_id	bids_meta.subject_id	bids_meta.task_id	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	provenance.email	provenance.md5sum	provenance.mriqc_pred	provenance.settings.fd_thres	provenance.settings.hmc_fsl	provenance.settings.testing	provenance.software	provenance.version	rating.comment	rating.md5sum	rating.name	rating.rating	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
Sun, 22 Aug 2021 18:56:03 GMT		61229dc31f143ec0cf5d3ff0	Sun, 22 Aug 2021 18:56:03 GMT	0.00020891666666666669	0.041111782				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	1e20f383137ae06c4989e4971e673aa5d1b07143861c50de354f5c1f1a732f9e	rest	0	73.01363552378957	1.16827036360601	0.9944677236894834	0.5388738995059462	20181.201171875	0.1017416640771371	3.0	0.5	1.9907697187305062	1.903764818155716	2.147577620480896	1.9209667175549061	0.00172014	-0.00814787857234478	0.0419452041387558		3d4c95718078e8911bbeaa6a2b82c9a4		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	5.577236971050869	1.399999976158142	1.7857142686843872	1.7857142686843872	1.7999999523162842	16.264061019005613	45.735815958422776	277.57086181640625	39.47999954223633	671753.0	6.630000114440918	1491.4583984375001	587.0629272460938	2.7574677876581584	917.371343566741	5770.26123046875	5685.1474609375	254376.0	4405.8157958984375	7430.068603515625	1019.3463745117188	23.99750200472772
Sun, 22 Aug 2021 18:51:00 GMT		61229c941f143ec0cf5d3fef	Sun, 22 Aug 2021 18:51:00 GMT	0.005183516666666666	0.05927222516666666				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	a748028b0518da98d8d246e61a3896a67705975e27c3a042b1450da95ce39b55	rest	0	73.10813822931546	1.1250709906844747	1.0197300109348917	0.5365367453168447	22068.3359375	0.2737190943501757	154.0	25.666666666666668	2.031284728211123	1.9331088184355623	2.2184232211565322	1.9423221450412744	0.0290565	0.0008283166098408401	0.045068688690662384		392a290fde840a5284856956f8563efc		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	5.898479225691506	1.399999976158142	1.7857142686843872	1.7857142686843872	1.8000000715255737	12.920811984217892	50.46835846147354	334.63665771484375	43.764007568359375	679894.0	7.389590668678284	1896.5321960449205	709.646728515625	2.8573140150979253	948.6569289066078	6613.3095703125	6561.72216796875	247733.0	5082.7302734375	8439.6544921875	1112.4407958984375	19.414030075073242
Sun, 22 Aug 2021 18:50:28 GMT		61229c741f143ec0cf5d3fee	Sun, 22 Aug 2021 18:50:28 GMT	0.00015588333333333335	0.03474531483333333				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	06843e3f58776ec2eb5e0cc7a44a3c3fc1b4b9af2e75504da3d299dc566cc395	rest	0	63.9241389431386	1.143839004891485	0.9960080166444076	0.4807452454544426	51837.16796875	0.13412263264809907	112.0	18.666666666666668	1.9267355991463413	1.8389896175379716	2.1007560200343707	1.8404611598666816	0.00225044	0.004949155263602734	0.030578915029764175		a35233cd79a77aa5ebf36406156dc8e9		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	6.075087032498652	1.399999976158142	1.7857142686843872	1.7857142686843872	1.7999999523162842	23.50109357147243	26.81533129587179	188.1009521484375	25.44499969482422	724787.0	5.62333345413208	979.9383605957023	475.923583984375	2.429104131520705	877.7953477745664	5793.5810546875	5763.396484375	211510.0	4450.28095703125	7289.049853515624	948.69140625	26.987262258538976
Sun, 22 Aug 2021 18:50:06 GMT		61229c5e1329e57f6e1f520d	Sun, 22 Aug 2021 18:50:06 GMT	0.00017339999999999999	0.04821034583333333				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	1be2e452b46d7a0d9656bbb1f768e8248eba1b75baed65f5d99eafa948899a6a	rest	0	73.58363441632724	1.1751974158096823	0.9977614808681134	0.4877262832046034	46213.72265625	0.12990020822000214	70.0	11.666666666666666	1.8578698353698597	1.80611761722448	1.954769618642136	1.8127222702429633	0.00187157	-0.003359429305419326	0.038492489606142044		8db72f94e069f1c7c9b6c753e8c56ccc		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	6.428926139394402	1.399999976158142	1.7857142686843872	1.7857142686843872	1.7999999523162842	39.03892221051759	22.777712630356664	172.27398681640625	23.34166717529297	718384.0	6.255000114440918	880.3004974365227	452.68719482421875	3.1749878090727233	698.1909025081145	5037.34423828125	5007.408203125	214912.0	3965.1907104492193	6270.425317382811	778.8853759765625	24.55740287876688
Sun, 22 Aug 2021 18:49:43 GMT		61229c471f143ec0cf5d3fed	Sun, 22 Aug 2021 18:49:43 GMT	0.0007540666666666666	0.03612944483333333				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	eb01dd90291c243ab2bfd5716c6b6bccd2a579c5bb5a1b987fb930bc5b78fbca	rest	0	59.03970247756262	1.1238467456594308	1.0064826750751252	0.4776429088292127	52233.85546875	0.08390849792431201	1.0	0.16666666666666666	1.951910769975573	1.8570104177098314	2.1195496202136	1.8791722720032868	0.00210409	-0.005903459619730711	0.03356873616576195		71e4b4a27946269a418740fdc1933043		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	6.164665711348616	1.399999976158142	1.7857142686843872	1.7857142686843872	1.7999999523162842	31.21162771421858	28.20650734846104	170.90811157226562	26.05500030517578	722337.0	5.021667003631592	831.1283569335938	433.1097412109375	1.7455497946063874	964.6629518808065	5986.4130859375	5950.330078125	211713.0	4626.2841796875	7522.0416015625	965.2293090820312	25.736888110404834
Sun, 22 Aug 2021 13:03:05 GMT		61224b091f143ec0cf5d3fdb	Sun, 22 Aug 2021 13:03:05 GMT	0.0002810333333333333	0.03594138083333334				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	85f3c2b2361366a775d7d2cae72fa3fdd49a76f388efaaed07c6c2874cbe36f5	rest	0	67.34479675557607	1.2072539586310524	0.9987633803839739	0.5386378756426237	17514.23046875	0.0986711079112517	3.0	0.5	1.9379523729901926	1.856836817708176	2.089264819924782	1.8677554813376207	0.00326704	0.004267028998583555	0.039198536425828934		81ca3580a7fe6894eb50f3252e0da40b		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	6.001205870488433	1.399999976158142	1.7857142686843872	1.7857142686843872	1.8000000715255737	20.114401302149606	64.15714032262088	345.61517333984375	51.80666732788086	675227.0	5.9766669273376465	1862.2138793945305	762.6940307617188	2.5647869642104437	1039.846376393941	6937.9931640625	6884.2861328125	251978.0	5301.842114257813	8763.331640625	1147.148193359375	27.047045146115124
Sun, 22 Aug 2021 13:02:57 GMT		61224b011329e57f6e1f51f7	Sun, 22 Aug 2021 13:02:57 GMT	0.0007887833333333334	0.04164153566666666				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	b5ac8ff9fde613ff3122ffcab1cb500a6a18aa1464ca10d69a0b2e7c690a79d2	rest	0	63.16263583497502	1.1619018010851438	1.0082955877963287	0.5155277059124158	25949.31640625	0.12282075890733354	35.0	5.833333333333333	2.0350104597847785	1.952272018618317	2.250970421466927	1.9017889392690908	0.00204424	-0.003100545145571232	0.02981208637356758		aa2764a68c6559f6fcc1489d82c56d09		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	6.069681915094579	1.399999976158142	1.7857142686843872	1.7857142686843872	1.7999999523162842	18.46036949264555	41.519040240099145	244.2176055908203	37.21666717529297	693782.0	6.454999923706055	1275.4150390625	553.5308837890625	2.8558063541905803	822.673384530586	6073.833984375	6021.4150390625	236481.0	4696.1318359375	7720.15673828125	992.0457763671875	25.78122990077827
Sun, 22 Aug 2021 12:49:21 GMT		612247d11f143ec0cf5d3fd9	Sun, 22 Aug 2021 12:49:21 GMT	0.00019355000000000002	0.04574834366666666				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	5bedd317328c9ed79ecd3aecee74d37f97813cb4ce61ef3402eb388fb369fa86	rest	0	65.51552656287144	1.1026246333555931	0.9886274726878136	0.4664136130432887	36180.42578125	0.1830187177104739	216.0	36.0	1.9286511728920395	1.8545630938810487	2.0588848196350558	1.872505605160014	0.00322264	-0.008946591056883335	0.032036829739809036		550489cec3a09f397e7885f0d05e365a		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	5.958051473783473	1.399999976158142	1.7857143878936768	1.7857142686843872	1.7999999523162842	29.668387926033965	26.48174805897948	180.30059814453125	26.808334350585938	747170.0	6.9666666984558105	938.1165283203057	444.46929931640625	2.570737918737948	712.8945810530693	5090.1171875	5036.3173828125	189714.0	3897.960986328125	6469.098388671876	845.2938232421875	23.308477355749346
Sun, 22 Aug 2021 12:45:52 GMT		612247001329e57f6e1f51f4	Sun, 22 Aug 2021 12:45:52 GMT	0.0003378333333333333	0.06623432000000001				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0			0.0296	55	0.000359994	75			123			CFIN			2D		3.0	Siemens	Prisma_fit		4.0							2.0	True		HFS			j-	1595	VMP_p2_MB4_Rest	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	1.4	FS_EXT	EP	epfid2d1_112	SK_SS		syngo_MR_E11		rest	0.0399593					bold	1	3e3ff9aa4fe679c1bf76383e69bfb5e2167afb945aa30e15f05406cc8f55ad14	bec9840d05478fabb60a9b95965686b1b17c6261bc2d458c1138f381326391d4	rest	0	72.20555300711185	1.1184928626711188	0.9961357571786306	0.5433985534566422	12809.4755859375	0.18054040141972136	180.0	30.0	1.905712517355045	1.8045160172092058	2.0915048199461443	1.8211167149097844	0.00596497	0.0017494047060608864	0.038596250116825104		ba93cc189ab48f7d9a49a4f64f160efb		0.2		False	mriqc	0.16.1					600.0	112.0	112.0	84.0	6.488430129815031	1.399999976158142	1.7857142686843872	1.7857142686843872	1.7999999523162842	14.300002990827643	62.12350674921702	269.4271240234375	50.581668853759766	669757.0	6.62166690826416	1378.7403564453116	520.5640869140625	3.444816454699832	762.1795219885485	5801.1806640625	5754.3896484375	259306.0	4602.59375	7233.5736083984375	886.8676147460938	21.239147835876793
Sun, 22 Aug 2021 09:16:55 GMT		612216071329e57f6e1f51e2	Sun, 22 Aug 2021 09:16:55 GMT	0.0009467324561403508	0.011660528114035089				TODO				dcm2niix	v1.0.20180622 GCC6.3.0		67055	0.037	104	0.000580009	55					6th_SE_2021_Minneapolis_Minnesota_US_55455	CMRR_3T-A			2D		3.0	Siemens	Prisma_fit		8.0								True		HFS			j	2290	REST_PA	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	0.8	FS_EXT	EP	epfid2d1_104	SK_SS		syngo_MR_E11		TODO: full task name for rest	0.0597409				REST	bold	01	b76e0025e55abce468cfe7aa677226fa9f6270fd3457920cb4a8592ba5c90fbd	461463fb54c268b622f9e8c9dd2199aa10d64435e9a45d2a9cb68168af4171d2	rest	0	47.18173771743139	1.0069889680680568	0.9919757271130631	0.5017330159653169	615.6694946289062	0.14945221304785614	61.0	6.68859649122807	3.232226666666667	3.01107	3.57823	3.10738	0.0122385	-0.023187635466456413	0.062012605369091034		572239bfe2bd40747cad47838246e3e7		0.3	False		mriqc	0.14.2					912.0	104.0	104.0	72.0	2.241538029733577	0.800000011920929	2.0	2.0	2.0	55.50440415405359	70.80075073242188	307.9140930175781	158.49012756347656	529379.0	105.07675170898438	1150.4739624023427	435.83837890625	0.6276401256964839	1784.5325927734375	4500.56591796875	4178.78271484375	154745.0	2040.2572021484375	7958.032519531248	1864.241943359375	22.678518295288086
Sun, 22 Aug 2021 06:27:50 GMT		6121ee661f143ec0cf5d3fbc	Sun, 22 Aug 2021 06:27:50 GMT	0.0033657489878542515	0.015306808400809717				TODO				dcm2niix	v1.0.20180622 GCC6.3.0		67055	0.037	104	0.000580009	55					6th_SE_2021_Minneapolis_Minnesota_US_55455	CMRR_3T-A			2D		3.0	Siemens	Prisma_fit		8.0								True		HFS			j	2290	HARIRI_PA	%CustomerSeq%_cmrr_mbep2d_bold		Head_32	0.8	FS_EXT	EP	epfid2d1_104	SK_SS		syngo_MR_E11		TODO: full task name for HARIRI	0.0597409					bold	01	5779acd0b69c257c1bcbe8185cf7a12c2038590dc1e5533f95c737a604a1175c	5fd9b6333fae74ead4790750de47359afdec00c8a43dc4da16a6f439b70c2928	HARIRI	0	60.94353063399594	1.0531519277687629	1.0610196758823536	0.5168143924235253	464.1112365722656	0.28789737226198664	129.0	26.11336032388664	3.04519	2.92055	3.30131	2.91371	0.0125037	-0.0023379765916615725	0.045995187014341354		58b1590b28cbecb0ff68a8900ded7740		0.3	False		mriqc	0.14.2					494.0	104.0	104.0	72.0	2.10006877336221	0.800000011920929	2.0	2.0	2.0	21.47422876397799	91.35411834716797	336.85955810546875	174.99798583984375	523042.0	106.54454040527344	1258.8614135742177	438.9101867675781	1.018669989292845	1813.296142578125	4379.28857421875	4032.23388671875	159630.0	1904.67626953125	7939.401416015624	1920.04248046875	19.020626068115234
