bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-192_T1w	0.395215587	3.048675581	0.5352631	11929.61816	2.935663873	3.095906274	2.981613037	2.729472309	0.205456836	0.416256842	0.378286322	0.924401879	0.107550433	0.000887685	0.008509872	19.48459173	10.21867937	14.06302159	176	240	161	2.08927393	9.246217056	10.95585318	21.53206855	20.8819178	52.19941374	48.92577583	73.69599594	0.999997973	1.0546875	1.054687381	1833.528434	8.889785767	8.882646561	6.09092617	1889220	0	23.99004402	33.60981369	-0.727320457	148.3656464	316.0646973	283.3544006	4507	138.900206	554.8299866	135.6083374	0.240353291	71.17906952	707.6101685	708.3129883	13138	579.2829132	835.8460083	76.60279083	0.510489748	44.10334396	1001.191101	1000.007996	150671	926.9206543	1078.910767	46.44257355	0.202487767	0.486269504	0.559081256	0.40904187
sub-198_T1w	0.374214235	3.517907765	0.533226832	12057.56348	2.858115098	3.007558924	2.914019556	2.652766815	0.168255496	0.460094954	0.37164955	0.853234887	0.095012379	0.000211946	0.019270962	21.58901769	9.150133635	13.29920739	176	240	161	3.09123596	10.38047285	11.67430866	21.55121715	31.38218842	50.95926797	51.42764145	71.94146796	1.000000358	1.0546875	1.0546875	120.7794714	9.106601715	7.858739853	6.24327898	2140251	0	19.4032917	8.013804436	-0.2219073	135.9523773	405.9073181	436.22229	3615	168.2706314	599.7166504	141.0962982	0.109674311	65.26463318	709.0054932	708.3498535	18300	595.2061707	825.1565948	68.23682404	0.544754239	43.87838364	999.9359131	1000.009033	146135	923.4702026	1075.593567	46.40135193	0.211993977	0.52140677	0.560391426	0.430780592
sub-200_T1w	0.359925052	3.57427763	0.523958017	14472.61035	2.911074588	3.123324787	2.864564148	2.745334829	0.179866319	0.445744716	0.374388966	0.540505588	0.050870496	0.000502821	0.020316281	19.34764813	8.874680795	12.84236734	176	240	161	3.162362892	9.57391631	12.04831696	23.40867166	33.3355067	54.13050178	55.25051239	78.2855287	1.000001669	1.0546875	1.054687381	3744.205894	8.368451118	7.523534298	5.719898224	2071836	0	17.46635437	20.28077507	0.729078666	128.3848572	393.3505554	425.8144836	6193	171.4049774	574.4190796	134.6398621	-0.052220434	70.9662323	692.5904541	691.4414673	21322	573.9876953	814.7163483	72.21968842	0.580359637	40.08745193	999.2225952	999.9881592	153713	927.8437988	1067.443848	42.71856689	0.212452039	0.513792276	0.552658975	0.415203976
sub-201_T1w	0.338407272	3.815930058	0.516061301	9813.119141	3.025425599	3.070545242	3.145803852	2.859927704	0.171755243	0.466014014	0.362230743	0.637688875	0.067533597	0.000152172	0.035606264	22.43811247	9.624642432	14.39146991	176	240	161	2.320688995	9.699489565	11.50749902	22.5023185	20.01298259	43.54365002	42.47890894	63.88009421	1.00000155	1.0546875	1.0546875	4.928510228	10.25576973	6.889761925	6.986865044	2142084	0	20.68594332	6.830748081	-0.673108227	164.4031677	326.1907654	313.2913208	6601	146.8605957	548.0189209	134.9890442	0.179612501	66.81555176	684.3800049	681.6499023	25205	571.6099365	806.4511719	70.27548981	1.061712916	40.91806793	999.6509399	1000.004822	134885	926.9221436	1070.058911	44.4399147	0.227989629	0.533264756	0.560110092	0.425532708
sub-203_T1w	0.357994984	3.584758816	0.537840129	9604.910156	2.878894079	3.012077792	2.931797333	2.692807111	0.182724056	0.449402337	0.367873607	0.840092301	0.089000452	1.10E-05	0.051237916	18.15509336	8.390022903	12.3760055	176	240	161	2.058657998	9.693361768	11.43429993	22.55088003	23.84323923	45.24936762	44.69210551	64.98370967	1.000004053	1.0546875	1.0546875	4.754193705	10.08148384	7.546380043	6.908176422	1992065	0	20.62072525	7.088671684	29.19968257	174.1521606	375.6445007	366.9086914	5548	171.394342	592.844458	178.2110596	0.328980904	67.25705719	697.4318848	696.314209	17827	578.3895935	819.4132141	71.83211517	0.654762389	41.45866013	1000.539795	999.9936523	167785	928.9610718	1073.946655	44.34375381	0.209561035	0.506816447	0.539675593	0.442786771
sub-204_T1w	0.390510638	3.354628039	0.532679249	14649.70313	2.974390149	3.106310002	3.030328889	2.786531556	0.187855125	0.439133169	0.373011706	0.870104134	0.064261186	0.000265469	0.034819838	18.29734812	8.667650865	12.45717401	176	240	161	1.87991591	9.220725535	11.60802712	23.72343992	25.23453179	56.701502	54.07994721	80.30380784	1.000003219	1.0546875	1.0546875	7.442569703	8.158168793	6.093097687	5.531032085	1708660	0	16.59877415	5.995330811	51.62358701	142.8026428	343.4164734	314.2362061	9184	169.2692841	552.0320007	167.1452942	-0.046555467	75.3134613	706.0532837	706.0826416	13572	579.6976379	834.047818	76.57278442	0.714718565	39.46179581	999.7804565	999.9933472	157767	930.6014893	1067.877527	42.15198898	0.228393883	0.514073551	0.558508635	0.452567409
sub-205_T1w	0.41530509	3.167204178	0.518158278	3030.468994	2.803331312	2.930001048	2.873562074	2.606430815	0.183410119	0.44825759	0.368332291	1.034558415	0.110105264	0	0.014226862	21.89935837	10.05256152	14.39699354	176	240	161	2.406616541	10.38640302	10.64575487	19.14424504	21.49033001	47.77369441	45.11672999	66.08616554	0.999999642	1.0546875	1.0546875	12.05464227	9.913532257	9.60970211	6.794966221	1626434	0	26.7737114	9.065618515	-0.775529088	157.0306854	346.9931335	325.1919556	5875	157.7792694	574.5325867	135.1126251	0.261544595	65.31671143	725.5358887	722.9121704	14348	612.8805817	846.8202393	69.5993576	0.661129129	49.76622009	1002.979858	1000.016724	132246	922.9702759	1092.277435	52.23569489	0.221031949	0.516359985	0.548061311	0.421763452
sub-207_T1w	0.336812954	3.927174978	0.580909078	10614.36133	3.089089212	3.192605709	3.232047407	2.842614519	0.180076222	0.458021934	0.361901843	0.777406335	0.079946524	0	0.007967066	18.65172252	8.385803402	12.52160875	176	240	161	1.564025824	9.901621529	11.52203941	23.10047088	39.07869656	76.033691	75.63072762	111.7797953	0.999998212	1.0546875	1.0546875	10.74572698	5.86093092	5.921662331	3.967479467	1619421	0	16.28103447	6.154637337	55.10931165	147.4306488	371.998291	349.6028442	7326	173.7547646	564.0619202	223.5122833	0.140246821	67.73186493	682.7438354	680.2067871	23421	575.1552124	800.352356	68.69503784	0.746899818	39.97723389	998.8658447	999.9958496	158999	926.0008118	1067.530896	43.28884506	0.2449691	0.540474892	0.569373369	0.439892802
sub-208_T1w	0.343033096	3.777981091	0.524857027	14587.20898	2.877054714	2.954202957	2.991350519	2.685610667	0.171592237	0.457127439	0.371280324	0.870205343	0.06334089	0.001716165	0.032080684	19.76569073	8.551474349	12.5778861	176	240	161	0.922919497	9.428042238	11.61822217	24.50370478	23.3198074	55.53776362	53.32983046	81.13192038	1.000002384	1.0546875	1.0546875	18.20765167	8.074789047	6.018760681	5.483445168	1878546	0	16.44105101	5.951375961	19.35945095	133.2408142	368.9559937	287.4249268	6592	156.3128448	641.5571564	311.4064941	0.223532822	69.92137909	685.1939087	684.5227051	22619	567.5347839	807.5354858	72.60336304	0.580801659	38.29084396	999.7872314	999.9797974	165871	932.291687	1065.828003	40.80920792	0.240630805	0.538146436	0.581618667	0.432664907
sub-209_T1w	0.353626056	3.750401906	0.534085224	12704.02148	2.861969594	2.928896634	2.978967704	2.678044444	0.180252553	0.443840099	0.375907348	1.095535398	0.076130545	0.000113356	0.041869615	19.34627674	8.922974041	12.78152288	176	240	161	0.752208735	9.400640694	11.61990585	24.70686811	22.99019495	51.79914109	50.10303937	75.51978206	0.999997735	1.0546875	1.0546875	3098.150245	8.674969673	6.778022289	5.924740791	1849191	0	17.72101116	7.249867439	16.51173641	152.2055969	409.3937683	304.4240112	6236	159.6343689	1131.731873	404.6743774	-0.01138391	72.81016541	685.5997925	685.8968506	24016	563.8082275	805.6744843	72.96125793	0.592193646	38.2624321	1000.293457	999.993042	159281	934.742981	1066.586426	40.47416687	0.228709519	0.516576469	0.558101475	0.443256779
sub-213_T1w	0.346944556	3.678237182	0.486279171	13213.74219	3.026250331	3.123375585	3.114951111	2.840424296	0.177568742	0.440761128	0.381670131	0.813016891	0.065420189	5.85E-05	0.023849651	25.15113524	11.56738792	16.30511291	176	240	161	2.56686907	10.37239742	12.47107597	24.47396141	32.20155785	53.88823535	54.39645015	77.09955725	0.999998212	1.0546875	1.0546875	2153.025416	8.497232437	7.76265049	5.787109852	1989176	0	17.50661802	22.1162281	40.78635219	100.3298645	405.5979309	417.65979	4130	179.5361977	569.4448303	162.6920624	0.210448673	65.47421265	697.6375732	698.9397583	16784	584.4772766	806.889389	67.38258362	0.41808043	38.9751358	1000.061646	999.9946289	132683	932.8416016	1066.901697	40.85937881	0.21531862	0.521254182	0.572471201	0.463859953
sub-214_T1w	0.324054	3.930115739	0.590095528	24812.15625	2.912928631	3.0331053	3.049822815	2.655857778	0.194100165	0.457769751	0.348130084	1.223097801	0.106193554	0.001261364	0.022206087	15.46602776	7.375194796	11.4837545	176	240	161	2.17627252	9.923947172	12.01093392	23.93258207	30.806977	72.48224975	69.80325523	106.1205389	1.00000155	1.0546875	1.0546875	10.66626017	6.17349577	4.661960125	4.192333221	1616797	0	12.56604881	4.752214432	13.05595222	123.6228561	318.927887	290.3009949	10634	158.4443428	542.4261932	133.3874054	0.225535431	64.67327881	684.0388184	683.0163574	20544	571.1509064	800.5500244	68.82339478	1.120470959	38.0457077	999.2871704	999.9974365	172944	930.1058563	1065.28869	41.78381348	0.228169993	0.520327091	0.554077864	0.503757679
sub-215_T1w	0.384649247	3.422557126	0.572664404	25184.88086	3.130198635	3.196334572	3.266285037	2.927976296	0.202426936	0.39383062	0.403742444	1.034219503	0.084097773	0.000559563	0.031730842	15.00332027	8.082951074	10.26619185	176	240	161	2.873954379	10.0471903	12.85389076	25.64052761	40.09785689	74.77964278	72.90144066	103.8268223	0.999998569	1.0546875	1.0546875	14.15694532	6.309868336	4.483235359	4.272015572	1675801	0	12.79805374	4.698151112	0.468439205	151.4438324	374.7692566	386.1977539	9827	161.7567764	573.9112732	134.3716888	0.006009493	70.97442627	720.4349976	720.2312622	28685	602.2127441	839.9861938	71.68359375	0.649675075	36.63676453	1000.594238	999.9957275	223229	937.7018311	1064.972119	39.00050354	0.21880585	0.491822749	0.565938711	0.501638749
sub-217_T1w	0.365179369	3.584014352	0.557683566	16896.86719	2.821026292	2.918611914	2.898602667	2.645864296	0.161800325	0.478916941	0.359282734	1.193953753	0.118738729	0	0.013746777	21.69207672	8.510138828	12.89116804	176	240	161	1.560967184	9.80313125	10.51447112	20.17931492	26.36581828	59.18110059	57.16035741	85.93415337	0.999999344	1.0546875	1.0546875	6428.33846	7.623681068	7.953036308	5.265516758	1811420	0	20.94080391	12.43199253	42.84990536	124.0880356	348.5054932	306.8133545	9209	176.07565	554.3534058	196.5426941	0.155338207	67.02051544	691.9154053	688.6777344	22155	579.2072754	812.9208801	70.24920654	0.600666503	46.66695023	999.3331909	999.9972534	151943	916.7426636	1078.760718	49.55539703	0.227308169	0.520448625	0.538630426	0.424347737
sub-218_T1w	0.386490848	3.374490136	0.508487673	5574.671387	2.829779507	2.947061782	2.916882963	2.625393778	0.179510932	0.444884898	0.37560417	0.840534687	0.079268634	0	0.015539641	21.50882962	9.716018478	13.86247952	176	240	161	2.131785017	10.82087838	12.04389283	23.17901508	36.6283292	64.88899756	63.50811534	89.00701926	0.999992609	1.0546875	1.0546875	8.293486135	7.360582352	7.225932598	5.01101017	1805602	0	19.94327335	6.918975353	38.18826231	165.7348633	402.4455872	411.5262756	6743	184.3620865	593.3380249	193.0287323	0.129101805	63.8639679	729.6296997	729.0402832	14412	619.1453522	843.4465698	67.37114716	0.592668919	40.86368179	1000.371338	1000.010864	138109	930.4280029	1071.328833	43.14278412	0.222445235	0.519096553	0.557313442	0.389562363
sub-219_T1w	0.372210343	3.502105934	0.534249451	16780.61523	2.979901421	3.088435523	3.122678519	2.728590222	0.187864156	0.4436121	0.368523744	0.82781744	0.070423618	0.010388865	0.006990863	19.92664998	9.488257052	13.80616289	176	240	161	2.490960325	10.05763477	12.0868002	23.71180552	34.90868403	59.75804647	59.63232264	84.23023743	0.999998212	1.0546875	1.0546875	7170.181752	7.777997017	6.662616253	5.263866901	1805873	0	20.78933029	11.33427525	55.51330709	118.4980545	392.8750305	414.4475098	7745	177.316571	551.4421021	166.369873	0.058304961	68.66971588	710.0662842	709.4674072	18641	593.038147	827.3181152	70.53829193	0.743696699	39.47301865	1000.176331	1000.009399	144615	931.6523743	1068.84071	42.17333603	0.230728447	0.530023515	0.574383736	0.433264602
sub-222_T1w	0.35567664	3.627231374	0.539437778	17820.53906	2.760070016	2.850658641	2.878776889	2.550774519	0.176593758	0.449350585	0.374055656	0.933340192	0.06991632	0.00019735	0.023122884	19.9149147	8.900614611	12.81818406	176	240	161	1.580792504	10.4147472	12.19416963	24.58696919	31.1403502	62.52664804	60.53743647	87.94531118	1.000000477	1.0546875	1.0546875	97.53091633	7.449287415	5.644545555	5.024769306	1708407	0	15.1842639	5.937982559	37.7810918	154.7737579	383.4847412	354.0841675	8089	184.4817505	588.3276855	223.9777069	0.202076813	64.65001678	712.4136353	710.9649048	13911	602.7072144	829.6482849	68.26275635	0.603089509	38.14949799	999.8317261	999.9901123	159436	932.9899139	1065.718079	40.67142105	0.236574486	0.526367784	0.579774261	0.466326929
sub-223_T1w	0.3973419	3.304763436	0.577169116	19455.81445	3.008934873	3.065579136	3.176277333	2.784948148	0.190793197	0.419134861	0.390071941	1.459221363	0.141423535	3.60E-06	0.034858273	17.19983743	8.543990182	11.3622197	176	240	161	2.51930337	9.511047143	12.06830715	24.17457094	29.34732613	66.48328017	62.90824712	92.89413505	0.99999702	1.0546875	1.0546875	55.99502749	7.052529812	5.098948479	4.756858826	1690132	0	14.37711091	5.315862656	5.071034279	119.1773682	336.0480957	315.9233704	9593	169.3634094	558.4888184	125.3945465	-0.00333916	74.20874786	714.0211182	715.6911621	15391	586.0357666	836.698761	75.24596405	0.750654936	38.76044846	1000.515442	1000.003479	187330	933.7393097	1068.257941	41.36581421	0.2310794	0.503106117	0.565557778	0.557559789
sub-224_T1w	0.383289985	3.403602002	0.572638847	18730.30859	3.128330244	3.242943917	3.217199407	2.924847407	0.190595755	0.41175739	0.397646855	0.836366355	0.066994286	0.001029054	0.012330456	16.96508768	8.496466982	11.02412214	176	240	161	2.926933696	9.870911755	12.51427406	24.74497673	34.38404677	64.89133908	63.29122575	90.5982914	0.999995708	1.0546875	1.0546875	142.7416568	7.23125267	6.741842747	4.913009167	1748855	0	19.49543152	7.20664072	11.90890958	144.5231781	371.9308777	379.5236206	13963	183.5358627	555.251062	129.6613007	0.031021442	70.72227478	715.5210571	716.2564697	15280	593.9553589	835.5576569	72.55996704	0.577459962	38.03539276	1000.131348	1000.004211	207648	934.3309448	1066.604736	40.41231537	0.232082382	0.500889003	0.569336057	0.496514348
sub-225_T1w	0.362450708	3.573631512	0.578572063	13536.04199	2.956883469	3.056814555	3.081187556	2.732648296	0.18039602	0.462737991	0.356865989	1.098885775	0.119326091	7.10E-05	0.010616444	18.92476326	8.453740151	12.80142224	176	240	161	1.602978717	10.0667529	10.88622813	20.98895278	23.68255737	52.09936649	50.14216362	74.64456701	0.99999851	1.0546875	1.0546875	45.66170048	8.776799202	7.512668133	5.955741882	1856021	0	23.57037735	8.141925812	36.65691305	131.1540985	360.5318298	317.2729492	8249	176.3316528	594.5152832	197.9151154	0.306177188	64.37722778	701.3883057	697.9702148	21984	591.7333435	823.3622345	69.33261871	0.511068147	45.09589386	1000.411011	1000.006104	163842	923.1388062	1078.914197	47.64425659	0.239579767	0.532774329	0.567351043	0.461545322
sub-226_T1w	0.358185772	3.665242915	0.524816593	11954.18652	2.956410965	3.063484748	3.06464237	2.741105778	0.172944599	0.462676734	0.364378667	1.198907137	0.137908071	0.000139315	0.02207575	22.21784466	9.633873796	14.3148813	176	240	161	2.484696976	11.07806711	11.63794524	21.35107163	26.82246084	49.52915597	48.75736731	69.9204851	0.99999845	1.0546875	1.0546875	8.551965689	9.369842529	7.032564163	6.366604328	1785796	0	19.08209705	6.997324944	33.92848746	163.1441193	385.4909058	383.6181946	5989	184.9110657	580.3325562	154.3794556	0.283106008	60.03380966	710.4940186	708.3721924	20815	607.7138123	819.9110962	63.94212723	0.43403849	44.42725372	1000.408813	1000.011536	143236	923.9625549	1077.833282	46.83643341	0.226811066	0.532231569	0.569653988	0.446499283
sub-227_T1w	0.39130684	3.359807913	0.547644369	4221.472168	2.937568356	3.057644921	2.990705778	2.76435437	0.183606064	0.428480202	0.387913734	0.922069788	0.071913794	0	0.012862859	18.14363485	8.64469371	11.75492217	176	240	161	3.065126674	9.823757617	11.99987068	23.11072776	30.93543526	56.64696794	55.62748652	79.30005637	0.999998391	1.0546875	1.0546875	10.31661347	8.261453629	8.305580139	5.629948616	1849802	0	22.44610376	8.339365959	-0.65112978	151.5023346	375.3041382	390.1045227	8403	175.8357117	562.0799744	127.2643356	0.080656388	70.25036621	714.7176514	714.3341675	16514	595.3080536	837.7057373	72.71276093	0.426198649	41.53105164	1000.233215	999.9959717	184816	929.7002411	1071.509857	43.26965714	0.222930133	0.506043851	0.554342151	0.424563111
sub-229_T1w	0.374250864	3.505766424	0.578718071	17291.42383	2.930699549	3.062856572	2.999239111	2.730002963	0.1602683	0.452557099	0.387174601	0.950252652	0.076622367	0.001655194	0.026301019	19.61006758	8.137026122	11.33938722	176	240	161	1.048216331	9.559907896	11.61808208	24.24612203	25.96533256	59.65538056	56.80582229	84.79675375	0.999997854	1.0546875	1.0546875	6.997791534	7.725947857	6.434211254	5.262019634	1852322	0	15.83704934	6.014515877	31.2085459	119.8439713	375.8496094	306.2061768	6205	179.7504883	609.9779907	292.0976257	0.039852561	72.28305817	704.8664551	703.5090332	25176	585.0039215	828.9719696	73.58805847	0.662286875	38.67832565	999.980896	999.9983521	192917	932.5992798	1066.928149	41.24353409	0.232577428	0.528327823	0.578912675	0.499639138
sub-230_T1w	0.368553651	3.330013245	0.602264112	14645.68066	3.052641167	3.086068094	3.255428741	2.816426667	0.181839065	0.430525902	0.387635033	0.944166601	0.071832168	0.006825121	0.066405872	15.4602427	7.361807153	10.05314068	176	240	161	1.926960793	9.874964998	11.99051544	24.16962053	25.9750644	55.11649683	53.02761989	77.99129845	0.999997377	1.0546875	1.0546875	2352.857924	8.400097847	6.574810982	5.690075874	1443489	0	17.01038399	30.40592003	15.52453605	169.3616028	357.4316101	333.0498657	7366	158.4189796	590.718338	172.8251343	0.056613876	69.09922791	706.8900146	706.6986084	23060	587.7885162	827.3318237	71.56311798	0.619562587	38.99703598	1000.002136	999.9971924	218814	932.1398712	1067.145721	41.37404251	0.225599051	0.511099458	0.56305182	0.485503553
sub-231_T1w	0.341110135	3.823834128	0.545156371	17226.44922	2.883491335	3.031141265	2.968974222	2.650358519	0.173865863	0.454600256	0.371533881	1.018325567	0.07918433	0.000108114	0.017153762	19.93547742	8.793217712	12.80461257	176	240	161	2.296317524	10.01029647	12.15356358	24.15407676	30.49236625	61.38541295	60.24363573	88.853128	0.999999583	1.0546875	1.0546875	6538.720889	7.373236179	5.524397373	4.973172188	1799976	0	15.08546543	7.674880028	26.2137269	155.4479065	354.421051	343.1765137	7738	164.0288445	565.2843811	149.4367981	0.130861081	67.12666321	689.9247437	690.8624878	23975	573.3352661	802.7974365	69.01374817	0.773793069	38.32260895	999.9785156	999.9980469	156256	932.2023926	1067.037323	41.40066528	0.228810564	0.531152487	0.567730367	0.452910359
sub-233_T1w	0.410043378	3.287290793	0.58141747	21319.32031	2.684283458	2.792837337	2.774101333	2.485911704	0.171113142	0.440862517	0.388024341	1.45554626	0.194202662	0.000133226	0.011717088	19.26785004	8.273504836	11.08169154	176	240	161	2.494788126	9.90031813	10.65280634	19.56331277	28.9768573	71.33595219	66.9722911	100.6040638	1.000000954	1.0546875	1.0546875	7095.464483	6.512221336	5.738228798	4.392426491	1700545	0	17.45261307	9.487048149	1.542655395	109.4129028	305.40625	288.0372925	7261	153.0035095	515.8881836	115.4476624	0.101840217	69.37391663	708.8748779	709.0974121	16267	589.5540466	829.0950806	71.62149811	0.403361996	49.92100143	1001.6427	1000.029846	165529	921.2542847	1087.095361	51.11745834	0.229824021	0.510799766	0.556273699	0.473385099
sub-234_T1w	0.390588891	3.473142273	0.577965038	23187.49609	2.756565376	2.900522793	2.797312	2.571861333	0.166168411	0.450578482	0.383253107	1.237610698	0.179135895	3.94E-05	0.008313071	21.55948807	9.078486835	12.54290236	176	240	161	0.971806815	9.444501826	10.8994788	22.28212776	37.14019343	77.10680656	74.89064358	110.4249308	0.999995589	1.0546875	1.0546875	4337.149509	5.932734013	5.391811371	4.001568317	1813494	0	16.06879778	8.184785843	21.10751567	138.2886353	407.8059692	336.3313293	9021	172.375	858.5184937	346.0694885	-0.088298289	75.74184418	697.0822144	698.2579346	19890	574.3229736	816.9501862	73.93088531	0.710129328	42.10652924	999.831665	999.9776611	157576	926.5571136	1072.454437	44.87787247	0.242920935	0.53150022	0.572502315	0.568534788
sub-236_T1w	0.358245737	3.67539274	0.544338579	15748.45117	3.021078801	3.13336618	3.127400296	2.802469926	0.185482141	0.434674329	0.379843529	1.356212139	0.09931736	0.000763746	0.025052335	17.91924314	8.576826357	12.11141622	176	240	161	2.787687859	9.184548339	12.19904891	24.62491053	32.24555214	58.6049202	58.73810275	85.36383589	1.000004411	1.0546875	1.0546875	5.612172157	7.674462795	6.229055405	5.21132803	1913323	0	15.74900398	6.1607337	17.46389737	135.5611572	362.9130249	377.7340088	9444	170.4700333	543.5365662	135.4936523	-0.009777592	73.94541931	685.9396973	686.5155029	21848	561.7788605	810.8931824	74.74507904	0.619524859	38.35097504	999.9031982	999.977417	178028	933.2252472	1065.499951	40.60825348	0.228334457	0.514054358	0.559783876	0.453619696
sub-238_T1w	0.376838443	3.519762991	0.596415707	17104.3418	2.881669628	2.986337476	3.037534815	2.621136593	0.187252302	0.405542156	0.407205542	1.421278596	0.175741267	0	0.007944722	17.75017164	8.813783692	11.04876145	176	240	161	1.587800759	9.245453585	10.80698595	21.58770351	28.24420928	65.35579883	62.78309438	94.74927503	0.999997497	1.0546875	1.0546875	1857.689259	6.91450119	6.486997128	4.791934013	1690390	0	18.84408045	7.537027836	34.69476548	135.6173401	336.9064941	298.0976563	7085	155.1344849	567.4102173	187.7292328	0.090466927	72.58081818	690.8372192	689.7842407	10148	569.3202087	814.9755402	74.60426331	0.432152226	44.3247757	999.9959106	1000.011597	202209	923.7900757	1075.268628	46.3230896	0.226809114	0.489222199	0.568607688	0.578351906
sub-239_T1w	0.352774753	3.645596573	0.50778658	14035.17188	2.73435371	2.829876843	2.834725926	2.538458361	0.183697168	0.461484504	0.354818328	1.515117288	0.136195493	3.40E-05	0.01563468	21.41305977	9.574310068	14.49097487	176	240	161	2.111257378	10.39242362	11.57308226	22.21556577	33.0457066	56.3439294	56.51688936	80.16103209	1.000004649	1.0546875	1.054687381	8.995779502	8.172743797	6.07094574	5.512432098	1820149	0	16.72689743	6.478699207	71.11638483	81.51737976	421.7424622	412.2410278	7973	223.3123932	573.8445679	195.2462921	0.297852486	62.26174164	702.9575806	702.8834229	13516	590.0119781	818.121048	67.63171387	0.623729648	42.55305481	999.6358643	999.9987793	133562	925.4944672	1071.872632	45.01325989	0.199866012	0.514249563	0.547804117	0.435295062
sub-240_T1w	0.371253845	3.551741525	0.528008199	14049.87988	3.02557924	3.079444684	3.217692444	2.779600593	0.201751349	0.42303973	0.375208921	1.381060839	0.132023323	0	0.039801995	18.18738418	9.316353957	13.01335575	176	240	161	1.164102167	10.09613454	11.83476123	24.24404699	21.72698493	55.49432687	51.82239893	78.245885	0.999995232	1.0546875	1.0546875	9558.989559	8.37286377	6.32083559	5.70079565	1878333	0	17.07858658	8.155514717	34.9324415	123.8229446	336.2412415	277.6781921	7927	147.2779938	575.5052917	238.519165	0.077746413	68.64691162	708.592041	709.2362061	12856	590.4397888	822.7465515	70.24555969	0.457356905	39.30352783	1000.044189	1000.008789	162600	932.7065948	1067.686768	41.24747467	0.23041594	0.512038946	0.575452805	0.478237189
sub-241_T1w	0.378253126	3.467778097	0.537061616	12646.19434	2.874344784	2.947135094	3.038634667	2.637264593	0.184554964	0.442670685	0.372774351	1.086060286	0.083454728	0.000636213	0.01025644	21.06177261	9.800580698	14.04831969	176	240	161	1.317615133	9.702853378	11.48229084	23.42640402	31.01634556	53.31210596	53.29748734	75.5640105	0.999998271	1.0546875	1.0546875	3720.787055	8.669995308	7.007718563	5.847822666	1966072	0	17.85189075	10.10998058	29.55380905	163.0623627	434.5313721	410.4665527	6460	182.0164574	631.2124115	311.49823	0.012766456	70.31280518	706.803894	705.5259399	12402	587.283075	829.4705811	72.71031189	0.377995062	41.07479858	999.6323853	1000.004944	140911	929.0834351	1068.533752	42.68693542	0.226681769	0.519963324	0.564096451	0.460424847
sub-242_T1w	0.372967981	3.433839219	0.58384958	16448.60547	2.708414453	2.804292842	2.827207111	2.493743407	0.184320792	0.436696313	0.378982895	0.901588142	0.068999887	0.000441961	0.028842146	18.43562286	8.633259537	12.14061028	176	240	161	2.105854627	9.537574797	11.46444297	22.74989948	23.12539438	57.82746453	54.35916969	82.12465017	0.999998987	1.0546875	1.0546875	174.7494345	7.977350235	6.220152855	5.42302227	1843133	0	16.27250328	6.407896042	9.301325524	127.6432648	314.4162903	281.5892639	6331	154.0298996	530.9199829	133.7067719	0.296446907	69.21084595	704.9127197	704.1433716	14445	583.2356567	830.2474854	73.82579041	0.638525856	41.13461304	1000.0896	1000.001099	170673	928.0121704	1071.932886	43.95615768	0.219733372	0.512871265	0.568170667	0.47818112
sub-243_T1w	0.368542522	3.350322905	0.498522542	17614.11133	2.804866446	2.932909265	2.915726222	2.565963852	0.182702753	0.442433268	0.374863979	0.907593012	0.07036193	0.008760955	0.027043458	22.29224647	10.3542046	14.87701576	176	240	161	2.427883697	10.03389107	12.60167924	25.34326296	31.93539337	61.80234155	59.90129704	85.96615619	0.999996841	1.0546875	1.0546875	3516.66868	7.620863914	5.285518169	5.140194416	1911927	0	15.38329582	18.67362785	12.84433613	166.2346497	371.5606995	371.4879761	3864	162.1146065	587.2625977	152.9891663	0.271997721	66.53023529	718.8095703	718.9147949	16625	594.5569092	838.4157837	71.64649963	0.585231346	37.06161499	1000.174805	1000	139202	935.7980011	1064.975482	39.45807648	0.209583074	0.511874437	0.554291606	0.436622024
